Title,Authors,DOI,Date,Paper_URL
Non-canonical DNA in human and other ape telomere-to-telomere genomes,N/A,https://doi.org/10.1101/2024.09.02.610891,N/A,https://www.biorxiv.org/content/10.1101/2024.09.02.610891v3
Recurrent patterns of widespread neuronal genomic damage shared by major neurodegenerative disorders,N/A,https://doi.org/10.1101/2025.03.03.641186,N/A,https://www.biorxiv.org/content/10.1101/2025.03.03.641186v3
Direct RNA sequencing of primary human T cells reveals the impact of immortalization on mRNA pseudouridine modifications,N/A,https://doi.org/10.1101/2025.03.02.641090,N/A,https://www.biorxiv.org/content/10.1101/2025.03.02.641090v1
Spatial modelling improves genomic evaluation in Tanzanian smallholder admixed dairy cattle,N/A,https://doi.org/10.1101/2025.03.01.640883,N/A,https://www.biorxiv.org/content/10.1101/2025.03.01.640883v1
Dissecting the molecular landscape of Parkinson’s disease and Parkinson’s disease dementia using highly efficient snRNA-seq (HIF-snRNA-seq),N/A,https://doi.org/10.1101/2025.03.01.640894,N/A,https://www.biorxiv.org/content/10.1101/2025.03.01.640894v1
"Genomic Analysis Reveals Genetic Diversity, Population Structure and Evolutionary Dynamics in Bluebunch wheatgrass (Pseudoroegneria species)",N/A,https://doi.org/10.1101/2025.03.03.641294,N/A,https://www.biorxiv.org/content/10.1101/2025.03.03.641294v1
The modifiers that cause changes in gene essentiality,N/A,https://doi.org/10.1101/2025.03.06.641712,N/A,https://www.biorxiv.org/content/10.1101/2025.03.06.641712v1
Systematic evaluation of single-cell multimodal data integration for comprehensive human reference atlas,N/A,https://doi.org/10.1101/2025.03.06.637075,N/A,https://www.biorxiv.org/content/10.1101/2025.03.06.637075v1
Saturation mapping of MUTYH variant effects using DNA repair reporters,N/A,https://doi.org/10.1101/2025.03.01.640912,N/A,https://www.biorxiv.org/content/10.1101/2025.03.01.640912v1
De novo Transcriptomic Analysis to Understanding Piperine Biosynthesis in Piper chaba Hunter,N/A,https://doi.org/10.1101/2025.02.28.640931,N/A,https://www.biorxiv.org/content/10.1101/2025.02.28.640931v1
Dynamic responses to rejection in the transplanted human heart revealed through spatial transcriptomics,N/A,https://doi.org/10.1101/2025.02.28.640852,N/A,https://www.biorxiv.org/content/10.1101/2025.02.28.640852v1
Phenotypic pleiotropy of missense variants in human B cell-confinement receptor P2RY8,N/A,https://doi.org/10.1101/2025.02.28.640567,N/A,https://www.biorxiv.org/content/10.1101/2025.02.28.640567v1
Genomic surveillance of Methicillin Resistant Staphylococcus aureus in Saudi Arabia,N/A,https://doi.org/10.1101/2025.03.03.641358,N/A,https://www.biorxiv.org/content/10.1101/2025.03.03.641358v2
Genome-wide CRISPR knockout screen reveals the landscape of essential genes across the porcine genome,N/A,https://doi.org/10.1101/2025.02.28.640817,N/A,https://www.biorxiv.org/content/10.1101/2025.02.28.640817v1
High-quality genome assembly for the genetically improved Abbassa Nile tilapia enables the reconstruction of X and Y haplotypes,N/A,https://doi.org/10.1101/2025.02.28.640774,N/A,https://www.biorxiv.org/content/10.1101/2025.02.28.640774v1
"The age-related deceleration of clonal haematopoiesis in 420,000 healthy adults",N/A,https://doi.org/10.1101/2023.12.21.572706,N/A,https://www.biorxiv.org/content/10.1101/2023.12.21.572706v2
Caloric restriction reprograms adipose tissues in rhesus monkeys,N/A,https://doi.org/10.1101/2025.03.03.641286,N/A,https://www.biorxiv.org/content/10.1101/2025.03.03.641286v1
"On ARGs, pedigrees, and genetic relatedness matrices",N/A,https://doi.org/10.1101/2025.03.03.641310,N/A,https://www.biorxiv.org/content/10.1101/2025.03.03.641310v1
rRNA depletion for holobiont metatranscriptome profiling across demosponges,N/A,https://doi.org/10.1101/2022.08.12.503726,N/A,https://www.biorxiv.org/content/10.1101/2022.08.12.503726v3
Genetic architecture of the red blood cell proteome in genetically diverse mice reveals central role of hemoglobin beta cysteine redox status in maintaining circulating glutathione pools,N/A,https://doi.org/10.1101/2025.02.27.640676,N/A,https://www.biorxiv.org/content/10.1101/2025.02.27.640676v1
A comprehensive map of missense trafficking variants in rhodopsin and their response to pharmacologic correction,N/A,https://doi.org/10.1101/2025.02.27.640335,N/A,https://www.biorxiv.org/content/10.1101/2025.02.27.640335v1
Diverse somatic genomic alterations in single neurons in chronic traumatic encephalopathy,N/A,https://doi.org/10.1101/2025.03.03.641217,N/A,https://www.biorxiv.org/content/10.1101/2025.03.03.641217v1
Single-cell copy number alteration signature analysis reveals masked patterns and potential biomarkers for cancer,N/A,https://doi.org/10.1101/2025.03.02.641098,N/A,https://www.biorxiv.org/content/10.1101/2025.03.02.641098v1
Allele-specific genomics decodes gene targets and mechanisms of the non-coding genome,N/A,https://doi.org/10.1101/2025.03.03.641135,N/A,https://www.biorxiv.org/content/10.1101/2025.03.03.641135v1
Transcriptomic changes across subregions of the primate cerebellum support the evolution of uniquely human behaviors,N/A,https://doi.org/10.1101/2025.03.03.641249,N/A,https://www.biorxiv.org/content/10.1101/2025.03.03.641249v1
Allele age estimators designed for whole genome datasets show only a moderate reduction in performance when applied to whole exome datasets,N/A,https://doi.org/10.1101/2024.02.01.578465,N/A,https://www.biorxiv.org/content/10.1101/2024.02.01.578465v2
Nanopore Long-Read Sequencing Unveils Genomic Disruptions in Alzheimer’s Disease,N/A,https://doi.org/10.1101/2024.02.01.578450,N/A,https://www.biorxiv.org/content/10.1101/2024.02.01.578450v2
Single-cell RNA sequencing of peripheral blood defines two immunological subtypes of Sjögren’s disease,N/A,https://doi.org/10.1101/2025.02.27.640483,N/A,https://www.biorxiv.org/content/10.1101/2025.02.27.640483v1
Synthetic Generation of Dynamic Omics Data Demonstrates Aspergillus nidulans BrlA Paradoxical Wall Stress Response,N/A,https://doi.org/10.1101/2025.03.02.638868,N/A,https://www.biorxiv.org/content/10.1101/2025.03.02.638868v1
Comparative analysis of human and mouse ovaries across age,N/A,https://doi.org/10.1101/2025.02.27.640481,N/A,https://www.biorxiv.org/content/10.1101/2025.02.27.640481v1
Development of an in vivo electroporation-based chromosomal engineering technique in the murine uterine epithelium,N/A,https://doi.org/10.1101/2025.02.25.640089,N/A,https://www.biorxiv.org/content/10.1101/2025.02.25.640089v2
CrisprBuildr: an open-source application for CRISPR-mediated genome engineering in Drosophila melanogaster,N/A,https://doi.org/10.1101/2025.02.28.640916,N/A,https://www.biorxiv.org/content/10.1101/2025.02.28.640916v1
SyFi: generating and using sequence fingerprints to distinguish SynCom isolates,N/A,https://doi.org/10.1101/2025.02.27.640502,N/A,https://www.biorxiv.org/content/10.1101/2025.02.27.640502v1
Epigenome and interactome profiling uncovers principles of distal regulation in the barley genome,N/A,https://doi.org/10.1101/2025.02.27.640517,N/A,https://www.biorxiv.org/content/10.1101/2025.02.27.640517v1
Chromosome-level genome assemblies of five Sinocyclocheilus species,N/A,https://doi.org/10.1101/2025.02.27.640546,N/A,https://www.biorxiv.org/content/10.1101/2025.02.27.640546v1
Smoothie: Efficient Inference of Spatial Co-expression Networks from Denoised Spatial Transcriptomics Data,N/A,https://doi.org/10.1101/2025.02.26.640406,N/A,https://www.biorxiv.org/content/10.1101/2025.02.26.640406v1
Evaluation of deep learning approaches for high-resolution chromatin accessibility prediction from genomic sequence,N/A,https://doi.org/10.1101/2025.03.01.641000,N/A,https://www.biorxiv.org/content/10.1101/2025.03.01.641000v1
Dysregulated intestinal nutrient absorption in obesity is associated with epigenomic alterations in epithelia,N/A,https://doi.org/10.1101/2024.05.06.591758,N/A,https://www.biorxiv.org/content/10.1101/2024.05.06.591758v2
CasGen: A Regularized Generative Model for CRISPR Cas Protein Design with Classification and Margin-Based Optimization,N/A,https://doi.org/10.1101/2025.02.28.640911,N/A,https://www.biorxiv.org/content/10.1101/2025.02.28.640911v1
Scaling up spatial transcriptomics for large-sized tissues: uncovering cellular-level tissue architecture beyond conventional platforms with iSCALE,N/A,https://doi.org/10.1101/2025.02.25.640190,N/A,https://www.biorxiv.org/content/10.1101/2025.02.25.640190v1
Strong sequencing bias in Nanopore and PacBio prevents assembly of Drosophila melanogaster Y-linked genes,N/A,https://doi.org/10.1101/2025.02.23.639762,N/A,https://www.biorxiv.org/content/10.1101/2025.02.23.639762v1
The Open Pediatric Cancer Project,N/A,https://doi.org/10.1101/2024.07.09.599086,N/A,https://www.biorxiv.org/content/10.1101/2024.07.09.599086v2
Evaluating a Standard Benchmark for Gene Prioritization: The InheriNext® Algorithm’s Integration of Genomic and Phenotypic Information,N/A,https://doi.org/10.1101/2025.02.25.640147,N/A,https://www.biorxiv.org/content/10.1101/2025.02.25.640147v1
A T2T-CHM13 recombination map and globally diverse haplotype reference panel improves phasing and imputation,N/A,https://doi.org/10.1101/2025.02.24.639687,N/A,https://www.biorxiv.org/content/10.1101/2025.02.24.639687v1
The first chromosomal-level genome assembly of an allotetraploid oyster,N/A,https://doi.org/10.1101/2025.02.25.639704,N/A,https://www.biorxiv.org/content/10.1101/2025.02.25.639704v1
Enhancement of Therapeutic Transgene Insertion for Murine Phenylketonuria,N/A,https://doi.org/10.1101/2025.02.24.639678,N/A,https://www.biorxiv.org/content/10.1101/2025.02.24.639678v1
Lithium partially rescues gene expression and enhancer activity from heterozygous knockout of AKAP11 while inducing novel differential changes,N/A,https://doi.org/10.1101/2025.02.24.639480,N/A,https://www.biorxiv.org/content/10.1101/2025.02.24.639480v1
Deconvoluting drug interactions based on M. tuberculosis physiologic processes: Transcriptional disaggregation of the BPaL regimen in vivo,N/A,https://doi.org/10.1101/2025.02.24.639926,N/A,https://www.biorxiv.org/content/10.1101/2025.02.24.639926v1
Genomic factors limiting the diversity of Saccharomycotina plant pathogens,N/A,https://doi.org/10.1101/2025.02.27.640420,N/A,https://www.biorxiv.org/content/10.1101/2025.02.27.640420v1
Genetic and Environmental Contributions to Epigenetic Aging Across Adolescence and Young Adulthood,N/A,https://doi.org/10.1101/2024.06.10.598273,N/A,https://www.biorxiv.org/content/10.1101/2024.06.10.598273v2
Re-analysis of CLAP data affirms PRC2 as an RNA binding protein,N/A,https://doi.org/10.1101/2024.09.19.613009,N/A,https://www.biorxiv.org/content/10.1101/2024.09.19.613009v2
Genomic-Thermodynamic Phase Synchronization: Maxwell’s Demon-Like Regulation of Cell Fate Transition,N/A,https://doi.org/10.1101/2024.12.26.630379,N/A,https://www.biorxiv.org/content/10.1101/2024.12.26.630379v4
Tradeoffs in Modeling Context Dependency in Complex Trait Genetics,N/A,https://doi.org/10.1101/2023.06.21.545998,N/A,https://www.biorxiv.org/content/10.1101/2023.06.21.545998v5
From genetic disposition to academic achievement: The mediating role of non-cognitive skills across development,N/A,https://doi.org/10.1101/2025.02.27.640510,N/A,https://www.biorxiv.org/content/10.1101/2025.02.27.640510v1
Differential Cellular Mechanisms Underlie Language and Executive Decline in Amyotrophic Lateral Sclerosis,N/A,https://doi.org/10.1101/2025.02.26.640433,N/A,https://www.biorxiv.org/content/10.1101/2025.02.26.640433v1
Likelihoods for a general class of ARGs under the SMC,N/A,https://doi.org/10.1101/2025.02.24.639977,N/A,https://www.biorxiv.org/content/10.1101/2025.02.24.639977v1
Enrichment of helminth mitochondrial genomes from faecal samples using hybridisation capture,N/A,https://doi.org/10.1101/2025.02.24.639427,N/A,https://www.biorxiv.org/content/10.1101/2025.02.24.639427v1
Retroelement co-option disrupts the cancer transcriptional programme,N/A,https://doi.org/10.1101/2025.02.21.639580,N/A,https://www.biorxiv.org/content/10.1101/2025.02.21.639580v1
Basic-Leucine-Zipper Transcription Factors Regulate Selective Molecular Phenotypes in Regulatory T Cells During IL-2-Induced Activation,N/A,https://doi.org/10.1101/2025.02.25.638325,N/A,https://www.biorxiv.org/content/10.1101/2025.02.25.638325v1
Detection of human unannotated microproteins by mass spectrometry-based proteomics: a community assessment,N/A,https://doi.org/10.1101/2025.02.19.639069,N/A,https://www.biorxiv.org/content/10.1101/2025.02.19.639069v2
"Genomic diversity in felids correlates with range and density, not census size",N/A,https://doi.org/10.1101/2025.02.20.639334,N/A,https://www.biorxiv.org/content/10.1101/2025.02.20.639334v1
Characterization of aberrant splicing in pediatric central nervous system tumors reveals CLK1 as a candidate oncogenic dependency,N/A,https://doi.org/10.1101/2024.08.03.606419,N/A,https://www.biorxiv.org/content/10.1101/2024.08.03.606419v4
A scalable approach to investigating sequence-to-expression prediction from personal genomes,N/A,https://doi.org/10.1101/2025.02.21.639494,N/A,https://www.biorxiv.org/content/10.1101/2025.02.21.639494v2
Beyond A and B Compartments: how major nuclear locales define nuclear genome organization and function,N/A,https://doi.org/10.1101/2024.04.23.590809,N/A,https://www.biorxiv.org/content/10.1101/2024.04.23.590809v4
Context-Dependent and Gene-Specific Role of Chromatin Architecture Mediated by Histone Modifiers and Loop-extrusion Machinery,N/A,https://doi.org/10.1101/2025.02.21.639596,N/A,https://www.biorxiv.org/content/10.1101/2025.02.21.639596v2
Early and late RNA eQTL are driven by different genetic mechanisms,N/A,https://doi.org/10.1101/2025.02.24.639351,N/A,https://www.biorxiv.org/content/10.1101/2025.02.24.639351v1
Calcium starvation leads to strain-specific gene regulation of lipid and carotenoid production in Mucor Circinelloides,N/A,https://doi.org/10.1101/2025.02.20.639118,N/A,https://www.biorxiv.org/content/10.1101/2025.02.20.639118v1
"Antimicrobial peptides (AMPs) of lizards: a first comprehensive characterization of beta-defensins, ovo-defensins and cathelicidins from the Balearic lizard Podarcis lilfordi and closely related Lacertidae species",N/A,https://doi.org/10.1101/2025.02.20.639273,N/A,https://www.biorxiv.org/content/10.1101/2025.02.20.639273v1
A high-quality reference genome and comparative genomics of the widely-farmed banded cricket (Gryllodes sigillatus) identifies selective breeding targets,N/A,https://doi.org/10.1101/2025.01.09.631893,N/A,https://www.biorxiv.org/content/10.1101/2025.01.09.631893v2
Mosquito Cell Atlas: A single-nucleus transcriptomic atlas of the adult Aedes aegypti mosquito,N/A,https://doi.org/10.1101/2025.02.25.639765,N/A,https://www.biorxiv.org/content/10.1101/2025.02.25.639765v1
SARS-CoV-2 nucleocapsid uniquely disrupts chromatin over pathophysiologically relevant gene promoters,N/A,https://doi.org/10.1101/2025.02.22.639619,N/A,https://www.biorxiv.org/content/10.1101/2025.02.22.639619v2
A forest is more than its trees: haplotypes and ancestral recombination graphs,N/A,https://doi.org/10.1101/2024.11.30.626138,N/A,https://www.biorxiv.org/content/10.1101/2024.11.30.626138v2
Comparative Transcriptomic Analysis of Perfluoroalkyl Substances-Induced Responses of Exponential and Stationary Phase Escherichia coli,N/A,https://doi.org/10.1101/2025.02.18.638913,N/A,https://www.biorxiv.org/content/10.1101/2025.02.18.638913v2
The Multiomics Blueprint of Extreme Human Lifespan,N/A,https://doi.org/10.1101/2025.02.24.639740,N/A,https://www.biorxiv.org/content/10.1101/2025.02.24.639740v1
